age,income,city,churned
39,57129.77,Delhi,1
49,51580.18,Bangalore,0
36,10716.26,Mumbai,1
31,38110.74,Pune,1
51,1855.16,Pune,1
79,7223.13,Mumbai,1
55,61175.23,Delhi,0
56,60826.57,Mumbai,0
55,42564.14,Mumbai,1
72,5027.1,Delhi,0
41,1698.29,Mumbai,1
44,33306.65,Delhi,1
53,181172.81,Delhi,0
52,60345.26,Mumbai,1
79,38984.28,Pune,0
29,74217.97,Delhi,1
44,5691.04,Mumbai,1
31,17429.48,Mumbai,1
70,21508.9,Bangalore,0
52,1750.72,Pune,1
23,8984.02,Mumbai,1
29,36255.91,Delhi,1
72,26075.77,Pune,0
45,22629.6,Mumbai,0
76,30584.29,Pune,0
23,22931.97,Bangalore,1
34,29859.77,Delhi,1
51,70448.32,Delhi,1
18,16870.07,Bangalore,1
42,12019.11,Pune,0
47,38883.54,Pune,0
32,68125.08,Delhi,1
29,54003.15,Mumbai,1
75,41873.65,Delhi,0
78,31138.66,Delhi,1
49,38323.95,Pune,1
73,62829.33,Bangalore,0
48,99457.3,Pune,0
77,160807.16,Delhi,0
20,4489.46,Mumbai,0
55,32124.69,Mumbai,0
20,30525.7,Mumbai,1
49,110688.83,Mumbai,1
72,15678.4,Delhi,0
69,16270.13,Bangalore,0
31,135378.21,Mumbai,1
58,4422.09,Bangalore,1
28,145147.94,Bangalore,0
33,60846.42,Delhi,1
44,3862.15,Delhi,0
75,55170.02,Delhi,0
59,41308.5,Bangalore,0
45,183787.74,Pune,0
30,37596.91,Pune,1
65,46763.93,Pune,0
54,50118.77,Delhi,0
49,29814.44,Bangalore,1
58,23535.38,Pune,0
29,33783.41,Pune,1
74,179368.03,Pune,0
36,41728.61,Bangalore,0
47,117183.26,Bangalore,0
53,23949.83,Delhi,1
28,1823.95,Pune,1
26,120726.19,Delhi,0
47,16028.78,Mumbai,1
18,11454.05,Bangalore,1
55,69320.27,Pune,1
44,103239.66,Delhi,0
32,39620.24,Pune,1
65,87151.45,Bangalore,0
38,19706.29,Pune,1
56,47513.39,Delhi,1
30,62675.51,Pune,1
38,42648.54,Bangalore,1
56,71234.8,Bangalore,0
62,32831.6,Pune,1
57,2788.68,Delhi,1
48,51440.2,Bangalore,0
33,15722.75,Pune,1
79,82557.94,Bangalore,1
74,100977.89,Delhi,0
66,78994.46,Bangalore,0
36,35298.49,Bangalore,1
69,6146.12,Delhi,0
53,37145.23,Bangalore,0
34,14786.21,Bangalore,1
66,65688.7,Mumbai,1
27,62158.25,Pune,0
53,5335.53,Pune,1
30,83070.78,Bangalore,1
22,48933.43,Delhi,1
44,7057.92,Delhi,1
45,10911.09,Mumbai,0
49,39845.51,Pune,0
18,25855.3,Delhi,1
30,35369.64,Mumbai,0
23,97258.88,Delhi,1
66,12819.38,Mumbai,0
21,41638.91,Pune,1
71,5975.68,Pune,1
31,57065.84,Pune,1
37,30017.25,Bangalore,1
38,14687.09,Bangalore,1
49,5933.33,Mumbai,0
40,25030.53,Delhi,1
54,107211.09,Bangalore,0
41,78487.3,Pune,0
62,10043.68,Bangalore,0
79,161020.98,Delhi,0
27,53301.41,Delhi,1
25,43052.98,Mumbai,1
35,112695.13,Delhi,1
30,26367.84,Delhi,0
63,14632.4,Mumbai,0
62,20009.49,Bangalore,1
53,51799.92,Bangalore,0
79,11923.17,Mumbai,1
73,7006.21,Delhi,1
78,21910.78,Delhi,0
45,59866.14,Mumbai,0
52,87682.85,Pune,1
43,7245.96,Delhi,1
35,3926.92,Bangalore,0
37,48688.75,Bangalore,0
64,13287.5,Mumbai,1
32,14413.88,Delhi,1
27,56323.02,Bangalore,1
58,45050.07,Delhi,1
51,40175.2,Pune,1
34,46741.1,Bangalore,1
36,35353.52,Bangalore,0
71,102819.46,Delhi,0
20,20568.96,Bangalore,1
34,95663.16,Bangalore,0
52,9913.5,Mumbai,1
59,10628.76,Pune,0
53,65143.69,Mumbai,0
53,1829.79,Delhi,1
65,39441.37,Bangalore,0
56,49830.14,Pune,1
56,2087.3,Bangalore,1
73,107327.91,Delhi,0
65,71535.46,Bangalore,0
28,28660.35,Bangalore,1
77,351.85,Mumbai,0
27,102477.6,Delhi,0
76,42063.46,Bangalore,0
25,20443.09,Bangalore,1
78,115173.04,Pune,0
22,13778.48,Pune,1
72,57743.65,Mumbai,0
51,1061.33,Bangalore,0
52,134546.93,Bangalore,1
28,31016.22,Pune,1
26,45097.93,Mumbai,0
68,54714.07,Delhi,0
33,35415.94,Pune,0
19,7370.36,Pune,0
46,123778.59,Mumbai,1
41,33966.44,Mumbai,0
45,32197.46,Mumbai,0
47,63736.43,Mumbai,0
22,86086.01,Pune,1
31,23466.62,Pune,1
34,108217.95,Pune,0
40,69824.41,Bangalore,0
44,1714.46,Mumbai,1
31,90445.85,Mumbai,0
67,3050.56,Bangalore,1
35,18886.56,Bangalore,1
45,6067.02,Delhi,0
75,21339.76,Delhi,0
79,151045.53,Mumbai,0
43,18276.23,Pune,0
42,56080.14,Mumbai,1
41,24743.19,Mumbai,1
40,27981.18,Delhi,1
55,9503.61,Bangalore,0
57,34169.06,Pune,1
59,14047.3,Mumbai,1
66,42532.41,Bangalore,0
58,22127.28,Mumbai,0
34,20176.67,Pune,1
23,9246.31,Bangalore,1
43,739.03,Bangalore,1
54,30156.2,Delhi,1
74,8667.25,Pune,1
63,669.74,Mumbai,1
37,6336.87,Mumbai,1
67,97243.01,Delhi,0
58,52586.52,Mumbai,0
54,2757.33,Bangalore,1
71,58128.55,Delhi,0
26,212919.5,Bangalore,0
48,17685.47,Bangalore,1
23,109277.06,Bangalore,0
63,15918.65,Pune,0
38,14511.31,Delhi,0
65,32830.27,Bangalore,1
75,65409.64,Bangalore,0
71,26865.58,Delhi,1
47,38461.57,Delhi,1
56,10068.39,Delhi,1
73,15161.66,Bangalore,1
25,152001.68,Pune,0
46,31857.0,Bangalore,1
36,27963.99,Delhi,1
64,6018.4,Delhi,1
79,6011.17,Bangalore,1
48,45369.2,Pune,1
46,2582.15,Bangalore,0
61,45987.47,Delhi,1
33,29776.41,Bangalore,1
37,5695.58,Mumbai,1
28,168022.5,Bangalore,0
73,132786.34,Pune,0
49,5304.02,Mumbai,1
34,48322.89,Mumbai,1
56,34581.52,Pune,1
18,33232.93,Pune,1
40,36971.54,Pune,0
62,116251.52,Pune,0
77,16964.84,Mumbai,0
59,43024.16,Mumbai,0
25,4717.61,Delhi,1
58,7424.03,Delhi,0
62,8136.76,Pune,0
60,2172.65,Delhi,0
26,70382.57,Delhi,0
54,73652.28,Bangalore,1
42,15704.23,Mumbai,1
25,9650.49,Delhi,1
78,26012.42,Delhi,0
59,12722.27,Mumbai,0
70,77779.19,Pune,0
18,95241.82,Mumbai,0
43,104072.43,Pune,0
29,63665.4,Bangalore,1
74,19068.25,Pune,1
44,12996.58,Bangalore,1
59,43447.44,Bangalore,0
41,207826.3,Bangalore,0
75,16.44,Pune,0
25,53661.61,Delhi,1
26,77161.35,Mumbai,0
44,155589.56,Delhi,1
54,62153.56,Delhi,1
56,29029.21,Delhi,1
71,28322.25,Mumbai,0
41,280574.58,Mumbai,0
76,68217.4,Pune,1
61,160827.18,Pune,0
53,101661.31,Mumbai,0
32,12912.98,Delhi,1
63,103998.99,Mumbai,1
26,11432.64,Bangalore,1
21,22704.32,Pune,1
64,22682.1,Mumbai,1
33,8103.62,Pune,1
59,38943.65,Pune,1
52,10537.1,Bangalore,0
44,18593.81,Bangalore,0
46,73407.04,Mumbai,0
26,49179.33,Bangalore,0
36,27299.11,Bangalore,1
59,111440.96,Bangalore,0
41,87414.16,Pune,1
64,4239.36,Pune,0
76,4958.67,Delhi,0
28,56596.63,Mumbai,0
29,111140.67,Bangalore,0
60,17366.43,Bangalore,1
33,111046.58,Bangalore,1
40,17277.66,Mumbai,1
74,24386.19,Bangalore,0
74,22931.78,Pune,0
75,26505.16,Delhi,0
64,40892.41,Delhi,1
20,64128.2,Mumbai,0
34,104236.93,Mumbai,1
57,43558.66,Pune,1
76,17307.79,Delhi,1
33,125256.01,Bangalore,1
19,1265.16,Delhi,1
61,14518.47,Pune,0
29,53254.5,Bangalore,0
72,53613.9,Pune,0
32,153732.15,Pune,0
25,60159.51,Bangalore,1
63,115733.54,Delhi,0
30,43376.51,Delhi,0
50,1046.37,Bangalore,1
78,27779.27,Mumbai,1
46,8297.61,Delhi,0
36,71147.13,Bangalore,0
31,9487.6,Bangalore,1
48,42166.93,Pune,1
64,10504.59,Bangalore,0
63,14140.57,Pune,0
25,9205.77,Delhi,1
54,58452.73,Delhi,0
33,115814.48,Mumbai,0
40,124852.65,Mumbai,0
67,39963.44,Bangalore,1
69,748.72,Delhi,0
45,4889.4,Delhi,1
33,28159.55,Mumbai,1
72,96473.76,Mumbai,0
70,57949.34,Delhi,0
55,170190.53,Bangalore,0
43,40141.58,Delhi,1
66,87359.5,Bangalore,0
42,23533.96,Pune,0
29,3156.7,Delhi,1
76,26646.53,Delhi,0
37,91133.92,Pune,1
60,20725.86,Pune,0
41,11315.27,Pune,0
78,8838.45,Bangalore,0
48,21216.46,Bangalore,0
53,16845.57,Delhi,0
47,48457.25,Mumbai,1
72,51321.5,Pune,0
68,14433.76,Pune,1
51,64826.28,Pune,0
28,26061.91,Delhi,1
39,1191.58,Mumbai,1
70,33972.16,Delhi,0
78,292.49,Mumbai,1
73,7300.57,Pune,1
77,68785.17,Mumbai,0
22,53826.98,Delhi,0
44,19404.32,Pune,1
18,63036.2,Delhi,1
22,22400.05,Delhi,1
36,58901.16,Bangalore,1
53,89684.55,Bangalore,0
42,71374.98,Pune,1
43,51432.65,Bangalore,0
78,5270.33,Delhi,0
79,28546.25,Pune,0
22,51988.75,Delhi,1
39,8490.8,Delhi,1
66,30554.16,Bangalore,0
40,3975.77,Delhi,0
47,22940.88,Pune,1
50,14066.69,Delhi,0
26,1018.36,Mumbai,1
45,70158.69,Bangalore,0
40,9586.76,Delhi,0
43,1988.86,Mumbai,1
41,6327.09,Mumbai,0
18,9125.83,Pune,1
33,96450.88,Mumbai,0
60,19492.79,Bangalore,0
36,10657.01,Pune,0
79,17161.72,Mumbai,1
44,13123.2,Mumbai,0
40,6978.29,Pune,0
77,136041.44,Mumbai,0
30,2045.12,Delhi,1
46,98992.76,Mumbai,0
68,60645.09,Pune,1
76,30737.32,Mumbai,0
75,3546.78,Bangalore,0
19,14863.49,Pune,1
49,18143.06,Pune,1
22,4202.21,Pune,0
44,85708.27,Bangalore,1
19,11466.63,Bangalore,1
35,2989.37,Delhi,1
59,26881.28,Bangalore,0
70,43862.29,Bangalore,0
31,50652.26,Mumbai,1
43,2088.69,Pune,1
53,28562.17,Delhi,1
65,43271.99,Delhi,0
67,69509.57,Pune,0
79,44854.86,Mumbai,0
38,27394.2,Bangalore,0
52,67092.89,Delhi,0
33,9311.18,Delhi,0
18,3242.1,Pune,1
62,34238.06,Pune,0
46,36689.1,Delhi,1
47,13628.19,Delhi,1
49,59045.94,Delhi,1
27,1818.78,Mumbai,1
63,9494.96,Mumbai,0
23,82907.42,Pune,1
22,76774.73,Bangalore,1
63,58272.0,Pune,0
41,44733.52,Bangalore,1
71,33247.57,Delhi,1
69,10904.93,Delhi,1
73,13669.02,Mumbai,1
30,27796.45,Pune,0
49,120848.24,Delhi,0
77,57575.78,Bangalore,0
27,52787.38,Bangalore,0
69,48280.46,Pune,1
31,66750.95,Pune,1
36,4866.6,Bangalore,1
46,3830.56,Delhi,1
48,97380.01,Delhi,0
70,112155.3,Pune,0
70,30827.51,Mumbai,1
58,11433.71,Pune,1
45,59636.77,Bangalore,1
35,32909.14,Pune,0
34,56374.69,Bangalore,0
64,50928.52,Bangalore,1
40,53806.47,Mumbai,1
44,151080.7,Bangalore,0
36,183357.9,Delhi,0
78,16980.01,Pune,0
43,303.44,Mumbai,0
44,50568.87,Mumbai,1
72,18485.38,Pune,0
69,11788.23,Mumbai,0
25,15439.9,Mumbai,1
18,10741.65,Bangalore,1
71,15835.93,Pune,0
62,70034.12,Pune,1
75,25871.52,Delhi,0
42,32657.05,Delhi,0
31,42324.38,Pune,1
48,93364.2,Mumbai,0
28,284353.15,Pune,0
30,200247.45,Delhi,0
62,26149.82,Pune,0
75,88918.82,Delhi,0
35,113471.21,Mumbai,1
30,299264.37,Delhi,0
72,54409.96,Delhi,0
52,46514.05,Mumbai,0
59,32632.25,Delhi,0
55,49013.47,Pune,1
62,22374.86,Delhi,0
71,16884.64,Delhi,1
23,78033.51,Mumbai,0
46,3642.3,Pune,0
68,2868.84,Bangalore,1
69,67331.46,Pune,0
70,39187.82,Delhi,0
50,50463.63,Delhi,1
33,22703.42,Delhi,1
77,3653.38,Delhi,0
76,38569.65,Delhi,1
62,10470.15,Mumbai,1
45,36882.55,Bangalore,0
74,23379.46,Bangalore,1
37,104781.79,Delhi,0
76,58041.41,Pune,0
63,19009.64,Bangalore,0
67,7558.36,Delhi,1
62,38930.88,Delhi,0
25,12396.18,Pune,1
24,2293.49,Delhi,1
25,31890.15,Pune,1
77,58201.25,Mumbai,0
56,12803.46,Bangalore,1
74,121627.1,Bangalore,0
34,47103.73,Delhi,0
50,46613.28,Pune,0
41,6777.57,Bangalore,0
62,12292.11,Bangalore,1
28,15399.38,Bangalore,1
66,1283.59,Mumbai,1
65,46083.32,Pune,0
59,4635.12,Delhi,0
70,20989.97,Bangalore,0
79,52568.56,Bangalore,0
26,54814.56,Bangalore,1
69,73305.47,Pune,1
50,24796.71,Delhi,0
69,35986.75,Delhi,0
42,149966.76,Mumbai,0
22,109848.43,Mumbai,1
66,1693.39,Delhi,0
27,9342.24,Pune,1
46,19033.41,Mumbai,0
62,100931.52,Bangalore,0
63,25107.86,Bangalore,0
20,39834.62,Pune,1
53,23162.08,Bangalore,0
23,32936.81,Delhi,1
78,19690.76,Pune,1
50,72337.11,Pune,0
44,23966.5,Bangalore,0
42,12035.04,Pune,0
79,60845.45,Mumbai,0
63,13218.38,Pune,0
43,52575.37,Delhi,0
63,93910.86,Bangalore,0
29,73302.5,Delhi,1
42,11644.5,Delhi,1
66,88995.68,Mumbai,0
68,33931.78,Mumbai,1
34,11768.59,Delhi,1
48,63417.46,Bangalore,1
53,171215.85,Pune,0
71,156259.58,Bangalore,0
58,47573.03,Bangalore,1
50,53180.55,Bangalore,0
30,94385.71,Pune,0
48,63828.84,Pune,0
20,90580.27,Pune,0
58,14788.54,Bangalore,1
79,22645.76,Bangalore,0
54,184753.28,Bangalore,0
68,7409.01,Mumbai,1
42,85708.98,Pune,0
25,133892.96,Mumbai,0
41,2380.17,Delhi,1
70,7860.44,Delhi,0
57,7816.22,Delhi,1
34,47273.9,Pune,1
65,42293.23,Delhi,0
33,82838.32,Delhi,0
33,88937.75,Pune,1
65,98314.34,Delhi,1
37,90923.33,Bangalore,0
64,5114.21,Delhi,1
79,3711.31,Delhi,0
70,37018.62,Mumbai,0
67,9240.49,Pune,1
26,32160.44,Bangalore,0
51,35798.62,Delhi,0
64,88992.94,Bangalore,1
72,23043.24,Pune,0
47,4389.28,Pune,0
31,156289.42,Mumbai,0
38,3377.97,Bangalore,1
44,14661.59,Mumbai,1
63,84469.67,Mumbai,0
27,26366.61,Mumbai,0
70,108790.7,Bangalore,0
78,12263.84,Mumbai,0
37,38701.11,Mumbai,0
73,16666.18,Pune,0
27,1968.98,Mumbai,1
29,138482.83,Bangalore,0
79,28385.76,Pune,1
54,43229.84,Mumbai,0
74,5337.17,Pune,0
48,23883.03,Pune,0
35,82899.1,Delhi,0
33,119650.39,Bangalore,0
68,13583.24,Mumbai,1
23,53180.5,Mumbai,1
23,10983.59,Bangalore,1
55,63565.29,Bangalore,0
74,4649.96,Bangalore,0
32,27254.5,Bangalore,0
66,12007.5,Pune,0
60,135877.43,Bangalore,0
30,901.24,Pune,0
61,27012.3,Delhi,0
36,87677.38,Mumbai,0
49,9841.36,Pune,1
54,14347.14,Delhi,0
28,22144.72,Bangalore,1
40,60541.79,Mumbai,1
61,147175.07,Bangalore,0
63,185877.78,Pune,0
30,17608.38,Mumbai,1
54,7342.3,Mumbai,1
25,20136.77,Pune,1
30,15883.4,Bangalore,1
75,23986.15,Mumbai,0
55,219830.46,Bangalore,0
75,106441.23,Pune,0
18,11042.27,Delhi,1
25,12026.0,Mumbai,1
24,18911.89,Bangalore,0
38,95526.8,Bangalore,0
27,81608.91,Bangalore,0
45,124561.82,Pune,0
39,36891.46,Delhi,1
60,57960.33,Pune,1
18,11487.86,Delhi,1
45,13927.97,Mumbai,1
75,36312.39,Bangalore,0
70,40679.59,Mumbai,0
32,74848.54,Bangalore,1
30,66158.18,Delhi,0
34,106905.14,Mumbai,0
73,13136.1,Delhi,1
41,54635.26,Bangalore,1
26,527.3,Pune,1
76,131509.19,Pune,0
67,48021.22,Delhi,0
39,7422.1,Pune,1
57,11886.94,Bangalore,0
44,71526.7,Pune,0
19,9859.57,Delhi,1
36,8323.47,Mumbai,1
44,17328.67,Pune,1
78,36104.17,Bangalore,0
49,114460.17,Mumbai,0
40,16981.7,Bangalore,0
26,24900.63,Mumbai,1
23,26624.52,Pune,0
55,19667.9,Delhi,1
58,38921.59,Bangalore,1
56,76134.98,Bangalore,0
62,5279.82,Bangalore,0
27,62036.54,Bangalore,1
41,114255.15,Pune,0
50,22109.3,Mumbai,1
31,133668.46,Bangalore,1
59,198404.45,Pune,0
43,15836.08,Pune,1
71,61326.37,Delhi,0
45,29848.56,Delhi,0
34,95051.11,Mumbai,1
79,12333.94,Delhi,0
79,54009.8,Pune,0
71,50308.03,Bangalore,0
49,12383.17,Bangalore,0
56,44640.39,Bangalore,0
30,11774.9,Pune,1
30,23532.51,Pune,1
68,28865.4,Bangalore,0
60,14871.4,Bangalore,1
48,20457.32,Delhi,1
65,67574.2,Pune,0
29,39171.33,Delhi,0
22,103903.49,Delhi,1
49,74647.2,Mumbai,1
41,89048.22,Pune,0
32,1284.2,Pune,1
38,179991.26,Bangalore,0
32,160729.73,Delhi,0
53,33254.04,Delhi,1
45,14039.24,Mumbai,1
58,26606.87,Delhi,1
19,34341.82,Delhi,1
29,3987.51,Mumbai,1
40,176063.76,Pune,0
47,109775.89,Bangalore,1
68,41566.51,Mumbai,1
79,45521.9,Pune,0
20,8990.82,Delhi,1
18,23661.78,Bangalore,1
69,10644.38,Mumbai,0
41,10213.06,Delhi,0
74,59128.38,Delhi,0
38,48248.32,Pune,0
68,14178.69,Delhi,0
43,5361.48,Mumbai,0
22,97750.32,Bangalore,1
71,2079.31,Mumbai,0
28,35967.94,Pune,1
45,28858.82,Bangalore,1
33,13533.3,Bangalore,0
72,66034.0,Pune,1
40,16763.91,Delhi,1
53,20904.11,Delhi,1
20,44099.78,Mumbai,0
44,9499.16,Delhi,1
28,67210.12,Mumbai,0
33,244545.23,Delhi,0
26,17079.14,Pune,1
69,24217.96,Mumbai,1
73,36689.22,Delhi,0
57,21477.62,Mumbai,0
49,298.79,Bangalore,1
31,7879.0,Pune,1
52,24983.01,Pune,0
26,24190.32,Delhi,0
46,50472.73,Bangalore,1
25,72484.38,Mumbai,1
27,4598.47,Bangalore,1
74,39474.76,Pune,1
46,186.03,Mumbai,0
43,25824.93,Mumbai,1
44,45161.48,Mumbai,1
68,106175.39,Delhi,0
47,80702.01,Bangalore,0
73,103915.28,Delhi,0
35,67236.55,Delhi,1
32,21424.28,Pune,0
30,129088.65,Bangalore,0
20,8365.53,Mumbai,1
18,27484.53,Bangalore,1
29,55541.51,Pune,1
37,9196.12,Pune,1
65,12255.07,Pune,0
40,19570.13,Bangalore,1
18,120364.71,Bangalore,0
42,107842.83,Pune,0
52,13038.31,Mumbai,1
18,43567.58,Pune,0
29,4332.59,Mumbai,1
77,38127.44,Delhi,0
65,865.36,Pune,1
59,37077.81,Delhi,1
47,86043.72,Mumbai,0
31,4205.51,Bangalore,1
52,137.34,Pune,1
65,16649.16,Mumbai,0
36,2352.26,Mumbai,1
45,61916.4,Pune,1
46,51675.79,Bangalore,0
59,167899.24,Delhi,0
20,17663.5,Bangalore,0
57,35203.79,Delhi,0
68,6014.14,Delhi,1
21,25187.4,Delhi,1
74,6964.7,Delhi,0
55,31570.59,Pune,0
64,108826.74,Delhi,1
38,45597.13,Delhi,1
48,4278.94,Bangalore,0
63,68698.15,Mumbai,0
70,43343.53,Pune,0
55,14382.97,Delhi,0
18,8385.88,Bangalore,1
51,2975.7,Mumbai,1
59,67417.64,Bangalore,0
35,39002.93,Bangalore,0
65,6684.72,Mumbai,1
66,34573.25,Pune,0
38,43174.79,Pune,0
35,79700.16,Pune,0
71,133309.71,Bangalore,0
60,49017.6,Mumbai,1
18,101418.65,Pune,1
34,180.04,Pune,1
57,41656.2,Pune,1
56,28131.13,Bangalore,0
36,21295.16,Pune,0
73,29036.65,Pune,1
56,73955.5,Mumbai,1
38,130680.45,Mumbai,0
33,62407.28,Mumbai,0
41,6486.33,Pune,0
31,23619.65,Delhi,1
41,33477.34,Delhi,1
56,62709.52,Delhi,0
66,7269.25,Bangalore,1
48,6092.1,Mumbai,0
46,25929.88,Mumbai,0
29,67329.88,Delhi,0
49,29789.99,Mumbai,1
72,189967.94,Bangalore,0
59,95384.4,Pune,1
72,22678.45,Pune,1
50,16666.42,Delhi,1
52,74566.47,Bangalore,0
24,20931.06,Mumbai,1
61,49425.67,Delhi,0
73,28519.34,Mumbai,1
45,21865.5,Delhi,1
53,34038.41,Delhi,0
67,27745.87,Mumbai,0
39,15270.54,Pune,1
69,101795.79,Mumbai,0
39,36065.65,Pune,0
65,166915.56,Mumbai,0
66,29077.08,Pune,1
33,95034.3,Delhi,0
60,11961.31,Mumbai,1
19,49169.29,Delhi,1
64,19079.8,Pune,0
58,19437.1,Delhi,0
20,102951.42,Delhi,0
43,48030.1,Mumbai,0
71,5555.58,Mumbai,1
73,32361.11,Mumbai,0
40,84273.8,Mumbai,0
71,72503.03,Delhi,1
72,44289.59,Bangalore,0
51,9992.63,Delhi,1
26,40254.59,Delhi,1
41,83880.72,Bangalore,1
59,8759.86,Mumbai,1
62,96592.59,Bangalore,1
79,111363.12,Bangalore,0
61,271876.82,Mumbai,0
58,12376.29,Bangalore,1
60,106438.52,Bangalore,0
64,82714.7,Bangalore,1
70,121224.79,Mumbai,0
79,51157.85,Delhi,1
53,39619.84,Pune,0
32,47151.86,Delhi,1
49,5761.02,Mumbai,1
72,5589.73,Bangalore,1
50,114867.51,Pune,0
78,33689.36,Bangalore,0
73,100756.55,Bangalore,0
70,31382.33,Pune,0
40,451.02,Mumbai,1
71,34454.95,Mumbai,0
70,15122.34,Delhi,1
44,62011.98,Delhi,1
49,23302.41,Pune,0
57,14871.24,Bangalore,0
23,27494.75,Mumbai,1
18,39080.46,Mumbai,1
45,112361.12,Mumbai,1
55,19144.82,Mumbai,0
36,34703.98,Bangalore,0
72,50110.84,Pune,0
50,41615.49,Mumbai,1
19,1498.49,Bangalore,1
70,63357.88,Bangalore,0
48,26575.03,Mumbai,0
29,40549.23,Bangalore,1
54,163167.66,Mumbai,0
47,53006.15,Bangalore,1
21,241062.59,Mumbai,0
54,43092.36,Delhi,0
60,10606.35,Mumbai,0
65,20505.33,Bangalore,0
32,38796.97,Delhi,1
76,45361.12,Pune,0
69,208603.05,Mumbai,0
52,48134.29,Bangalore,0
43,10576.12,Bangalore,1
75,6594.89,Bangalore,1
45,38152.17,Pune,1
38,29777.75,Mumbai,1
48,148574.57,Delhi,0
65,40270.67,Bangalore,0
55,7038.47,Mumbai,1
65,3931.95,Delhi,1
41,50353.2,Pune,1
52,26084.48,Bangalore,0
39,38723.55,Pune,0
28,379942.08,Mumbai,0
45,46307.23,Mumbai,0
41,3944.09,Mumbai,1
72,73817.18,Mumbai,0
36,39283.8,Pune,0
76,156312.72,Delhi,0
77,33036.8,Mumbai,0
27,48892.67,Mumbai,1
57,9733.96,Bangalore,0
62,15552.94,Mumbai,0
74,22646.12,Pune,1
78,26367.08,Bangalore,0
36,46784.24,Mumbai,0
53,81242.42,Bangalore,0
44,127441.41,Pune,0
50,45411.4,Pune,0
53,23808.78,Delhi,1
57,4874.95,Pune,1
39,81311.57,Delhi,0
34,42518.83,Bangalore,1
46,46486.85,Mumbai,1
76,32941.81,Pune,1
55,26994.24,Pune,1
65,94975.88,Bangalore,1
19,27514.11,Pune,1
24,43425.34,Delhi,0
39,75538.6,Pune,1
18,10104.04,Mumbai,1
18,91404.56,Delhi,0
54,17659.79,Mumbai,0
47,15939.33,Bangalore,0
46,35636.01,Bangalore,1
55,48251.52,Pune,1
68,70556.61,Bangalore,0
23,83927.81,Delhi,1
64,15873.22,Bangalore,0
33,27401.13,Pune,0
61,94056.96,Mumbai,1
67,36122.66,Bangalore,0
79,109787.41,Pune,0
70,27308.9,Pune,0
59,121139.75,Mumbai,0
42,99014.47,Pune,1
36,17520.31,Bangalore,1
68,59875.92,Pune,0
29,16500.31,Pune,1
35,105755.28,Pune,0
34,6699.22,Pune,1
61,28750.62,Delhi,1
79,27733.24,Delhi,0
51,20376.99,Mumbai,1
72,28676.68,Bangalore,1
45,73398.07,Mumbai,0
72,14463.97,Delhi,0
58,5539.42,Delhi,1
67,64838.29,Pune,1
18,1413.05,Pune,1
72,205947.48,Mumbai,0
28,42778.58,Bangalore,0
39,10856.38,Mumbai,0
36,13465.01,Bangalore,0
70,26421.44,Mumbai,0
60,112862.65,Mumbai,0
28,3362.89,Delhi,1
61,21029.26,Delhi,0
35,154979.8,Pune,0
60,11095.05,Mumbai,1
51,60494.77,Bangalore,0
65,93874.77,Bangalore,0
73,105430.98,Delhi,0
22,73584.19,Bangalore,1
58,13146.34,Bangalore,0
24,19396.69,Mumbai,0
75,41723.05,Mumbai,1
71,107565.6,Delhi,0
76,19701.78,Pune,0
40,8706.84,Pune,1
55,168940.82,Pune,1
53,42974.37,Bangalore,1
22,24615.93,Delhi,1
49,231394.48,Bangalore,0
50,25770.32,Bangalore,1
56,118285.08,Mumbai,0
34,88628.9,Delhi,1
22,71286.41,Bangalore,0
19,37007.03,Pune,1
65,51741.57,Delhi,1
62,75149.17,Bangalore,0
25,85131.84,Delhi,0
74,11112.16,Delhi,0
60,171229.74,Bangalore,0
30,52899.05,Delhi,0
42,14422.15,Delhi,1
77,7664.32,Pune,1
48,63928.79,Delhi,0
18,24131.47,Mumbai,1
59,71488.42,Delhi,0
77,55249.53,Delhi,0
41,10876.85,Mumbai,1
70,4415.55,Delhi,1
20,47822.57,Bangalore,0
22,13994.35,Delhi,1
77,44406.53,Delhi,0
38,8176.06,Pune,0
50,8538.05,Bangalore,1
33,52177.26,Mumbai,0
64,61435.99,Pune,0
41,138447.35,Bangalore,0
50,151108.44,Delhi,0
75,9632.7,Bangalore,0
68,19686.38,Delhi,1
78,73228.11,Bangalore,1
53,49593.05,Bangalore,1
19,60643.72,Delhi,0
25,145308.78,Pune,0
35,77048.91,Mumbai,0
57,48145.03,Mumbai,0
75,10719.08,Mumbai,0
28,25704.0,Pune,1
24,51390.03,Pune,1
69,50929.35,Bangalore,1
54,46453.37,Bangalore,0
60,56245.82,Delhi,0
38,11766.95,Delhi,1
76,120513.33,Delhi,0
56,2778.3,Delhi,0
57,1583.52,Mumbai,0
69,187029.62,Pune,0
31,88486.17,Mumbai,1
60,8581.65,Bangalore,0
52,4910.31,Delhi,1
49,53044.01,Mumbai,0
65,52109.77,Bangalore,1
35,64627.9,Pune,1
62,71244.62,Bangalore,0
67,15991.06,Delhi,0
39,12020.34,Mumbai,0
32,5296.21,Mumbai,1
58,20941.74,Bangalore,0
33,27066.17,Bangalore,1
75,118793.12,Mumbai,0
23,77963.43,Delhi,1
60,39477.9,Pune,1
45,97478.32,Mumbai,0
40,36037.16,Pune,0
52,15812.99,Mumbai,1
74,75400.99,Delhi,0
27,24145.89,Bangalore,1
